"","plot_code","tree_tag","dbh_year1","year1","month","day","agC_year1","year2","agC_year2","dbh_year2","npp_per_tree_MgC_year","woody_npp"
"233","KOG_04","275",322,"2012","12","3",0.179795351614917,"2014",0.185195579033066,326,0.00271873518293046,0.00328966957134586
"234","KOG_04","277",670,"2012","12","3",2.27194255240467,"2014",2.33462840288813,678,0.0315590833468495,0.0381864908496879
"235","KOG_04","278",513,"2012","12","3",0.718035340447169,"2014",0.742086482168431,520,0.0121085058320839,0.0146512920568215
"236","KOG_04","279",107,"2012","12","3",0.0136309273045837,"2014",0.01402361227008,108,0.000197696568836073,0.000239212848291648
"237","KOG_04","280",408,"2012","12","3",0.263102244342891,"2014",0.263102244342891,408,0,0
"238","KOG_04","281",248,"2012","12","3",0.158144256666204,"2014",0.161337774259076,250,0.00160777092606668,0.00194540282054068
"239","KOG_04","282",364,"2012","12","3",0.404294713964,"2014",0.415073803487521,368,0.00542671403597986,0.00656632398353563
"240","KOG_04","283",685,"2012","12","3",0.757342847307692,"2014",0.846356643638863,719,0.0448138422908653,0.054224749171947
"241","KOG_04","284",153,"2012","12","3",0.0461071327835686,"2014",0.0530005160219425,161,0.00347046190621582,0.00419925890652114
"242","KOG_04","285",644,"2012","12","3",1.9907980449357,"2014",2.0700888454307,655,0.039918816800931,0.0483017683291265
"243","KOG_04","302",110,"2012","12","3",0.0128871728546172,"2014",0.0164338886939167,120,0.001785587974268,0.00216056144886428
"244","KOG_04","286",745,"2012","12","3",2.2822855176985,"2014",2.54666758400126,782,0.133102695448976,0.161054261493261
"245","KOG_04","287",148,"2012","12","3",0.03009731561472,"2014",0.0306937785528217,149,0.000300288237802918,0.00036334876774153
"246","KOG_04","288",658,"2012","12","3",1.39211068779064,"2014",1.47350659611085,674,0.0409786297060368,0.0495841419443045
"247","KOG_04","289",432,"2012","12","3",0.350258469317179,"2014",0.359929886637205,437,0.00486905837490954,0.00589156063364054
"248","KOG_04","290",279,"2012","12","3",0.233269781162777,"2014",0.2373367730748,281,0.00204752006605317,0.00247749927992434
"249","KOG_04","291",221,"2012","12","3",0.114218549008925,"2014",0.125998363307409,230,0.00593052719854673,0.00717593791024155
"250","KOG_04","292",470,"2012","12","3",0.692570590742676,"2014",0.703214336140272,473,0.00535857526913462,0.00648387607565289
"251","KOG_04","294",140,"2012","12","3",0.0198483229919609,"2014",0.0217347289170291,144,0.000949707810551547,0.00114914645076737
"252","KOG_04","296",126,"2012","12","3",0.01908769447872,"2014",0.01908769447872,126,0,0
"253","KOG_04","298",141,"2012","12","3",0.0142030000297523,"2014",0.0157968173354692,146,0.000802404574602296,0.000970909535268779
"254","KOG_04","299",524,"2012","12","3",1.06086978046981,"2014",1.08025039667215,528,0.00975713781220919,0.0118061367527731
"255","KOG_04","300",678,"2012","12","3",2.29728937813392,"2014",2.38368950828742,689,0.0434979965600392,0.0526325758376474
"256","KOG_04","301",100,"2012","12","3",0.0123311079070277,"2014",0.016158515336798,109,0.0019269016715395,0.0023315510225628
"257","KOG_04","303",213,"2012","12","3",0.0745285670457501,"2014",0.0790341417679209,218,0.00226832382564459,0.00274467182902996
"258","KOG_04","304",136,"2012","12","3",0.0176599528226,NA,NA,NA,NA,NA
"259","KOG_04","305",212,"2012","12","3",0.05267073336796,"2014",0.0551134489968274,215,0.00122978097177463,0.0014880349758473
"260","KOG_04","306",160,"2012","12","3",0.0301371916920922,"2014",0.0317100512640341,163,0.00079185343966728,0.000958142661997409
"261","KOG_04","307",103,"2012","12","3",0.00800326869885838,"2014",0.0121615948852487,118,0.00209350214901031,0.00253313760030248
"262","KOG_04","308",145,"2012","12","3",0.0201473774303532,"2014",0.0216398597819934,148,0.000751387666687777,0.000909179076692211
"263","KOG_04","309",495,"2012","12","3",0.668406393211919,"2014",0.702112196256927,505,0.016969128429556,0.0205326453997627
"264","KOG_04","310",110,"2012","12","3",0.0176326034560252,"2014",0.0185244739295977,112,0.000449010652212397,0.000543302889177001
"265","KOG_04","311",128,"2012","12","3",0.0480091051138766,"2014",0.0528155506817161,133,0.00241979673415368,0.00292795404832595
"266","KOG_04","113",367,"2012","12","3",0.631831615037487,"2014",0.647913912501751,371,0.00809660493028499,0.00979689196564484
"267","KOG_04","312",306,"2012","12","3",0.07954384192704,"2014",0.07954384192704,306,0,0
"268","KOG_04","314",617,"2012","12","3",0.95595858273241,"2014",0.977796628016574,623,0.0109943262465102,0.0133031347582774
"269","KOG_04","315",150,"2012","12","3",0.0187975952203145,"2014",0.0191817089971477,151,0.00019338141868152,0.000233991516604639
"270","KOG_04","316",285,"2012","12","3",0.0969410386425667,"2014",0.100086967941357,288,0.00158381268145976,0.00191641334456631
"271","KOG_04","317",148,"2012","12","3",0.0130711912922467,"2014",0.0146502624333189,153,0.000794980643436389,0.000961926578558031
"272","KOG_04","318",104,"2012","12","3",0.00774532532963513,"2014",0.00774532532963513,104,0,0
"273","KOG_04","320",248,"2012","12","3",0.125788350440752,"2014",0.128456118737514,250,0.00134308334940424,0.00162513085277913
"274","KOG_04","321",470,"2012","12","3",0.449202176840394,"2014",0.464326572425937,476,0.00761435088099755,0.00921336456600703
"275","KOG_04","322",458,"2012","12","3",0.645641989053494,"2014",0.666199813419639,464,0.0103498012326108,0.0125232594914591
"276","KOG_04","323",194,"2012","12","3",0.0256195542998847,"2014",0.0292196981093225,202,0.00181248619371696,0.00219310829439753
"277","KOG_04","324",110,"2012","12","3",0.0105442159921241,"2014",0.0157224768532654,126,0.00260698650250565,0.00315445366803184
"278","KOG_04","328",107,"2012","12","3",0.00732132435992721,"2014",0.00819102695199362,111,0.000437850270488606,0.000529798827291214
"279","KOG_04","329",159,"2012","12","3",0.0204099272607521,"2014",0.0251213646848039,169,0.00237196504797087,0.00287007770804475
"280","KOG_04","512",101,"2012","12","3",0.0117818893195613,"2014",0.0148795460497434,110,0.00155950994002275,0.00188700702742752
"281","KOG_04","512",101,"2012","12","3",0.0117818893195613,"2014",0.173437898556195,265,0.0813854391329261,0.0984763813508406
"282","KOG_04","512",255,"2012","12","3",0.157890160649051,"2014",0.0148795460497434,110,-0.0719984473499963,-0.0871181212934956
"283","KOG_04","512",255,"2012","12","3",0.157890160649051,"2014",0.173437898556195,265,0.00782748184290701,0.00947125302991748
"284","KOG_04","330",463,"2012","12","3",0.708089003870691,"2014",0.74052332422573,472,0.0163290026615021,0.0197580932204176
"285","KOG_04","331",101,"2012","12","3",0.0272205450745388,"2014",0.028491406752105,103,0.000639813120429902,0.000774173875720182
"286","KOG_04","332",127,"2012","12","3",0.0171051221424979,"2014",0.0266501680955373,149,0.00480543692808187,0.00581457868297907
"287","KOG_04","333",102,"2012","12","3",0.0123512186861629,"2014",0.0170892956618877,115,0.00238537668433042,0.0028863057880398
"288","KOG_04","334",125,"2012","12","3",0.0194687045878025,"2014",0.0211898042286246,129,0.000866484646758739,0.00104844642257807
"289","KOG_04","335",150,"2012","12","3",0.0266824780837405,"2014",0.0368526662084583,169,0.00512016367658211,0.00619539804866435
"290","KOG_04","336",219,"2012","12","3",0.0922156707191678,"2014",0.11654176015253,241,0.0122469277836926,0.014818782618268
"291","KOG_04","337",100,"2012","12","3",0.00931102550266452,"2014",0.0135916085676168,114,0.00215505216373462,0.00260761311811889
"292","KOG_04","338",144,"2012","12","3",0.0247688984515798,"2014",0.0357650557080503,165,0.00553599641187828,0.00669855565837271
"293","KOG_04","339",100,"2012","12","3",0.00733116245115639,"2014",0.008553598878825,105,0.000615433511860749,0.000744674549351506
"294","KOG_04","340",127,"2012","12","3",0.0199015675668334,"2014",0.0289039546224448,146,0.00453223624179057,0.00548400585256659
"295","KOG_04","341",103,"2012","12","3",0.0107857863492422,"2014",0.0140177488169282,113,0.00162712593200742,0.00196882237772898
"296","KOG_04","342",131,"2012","12","3",0.0217223672376869,"2014",0.0345261790653657,156,0.00644605698910726,0.00779972895681979
"297","KOG_04","343",127,"2012","12","3",0.0195165377497978,"2014",0.0321430833757945,153,0.0063568126255018,0.00769174327685718
"298","KOG_04","344",161,"2012","12","3",0.0344794057365425,"2014",0.0423307945220125,174,0.00395276814716763,0.00478284945807283
"299","KOG_04","345",100,"2012","12","3",0.00971835209115639,"2014",0.01180479752329,107,0.00105041735548794,0.00127100500014041
"300","KOG_04","346",105,"2012","12","3",0.00893962252578291,"2014",0.0103041515722541,110,0.000686969795809652,0.000831233452929679
"301","KOG_04","347",103,"2012","12","3",0.00805220726562824,"2014",0.00933706572392175,108,0.000646859775554664,0.000782700328421143
"302","KOG_04","348",121,"2012","12","3",0.0116799249579763,"2014",0.0108018739873637,118,-0.000442053247273924,-0.000534884429201448
"303","KOG_04","349",115,"2012","12","3",0.0170036031944543,"2014",0.0198389144056175,122,0.00142743254079249,0.00172719337435892
"304","KOG_04","350",108,"2012","12","3",0.0179102664963757,"2014",0.0263321481188321,126,0.00423998178234011,0.00513037795663153
"305","KOG_04","351",249,"2012","12","3",0.158800976031913,"2014",0.168497036914227,255,0.00488146513385471,0.0059065728119642
"306","KOG_04","352",109,"2012","12","3",0.0136236666027449,"2014",0.0173264449057462,119,0.00186415735254546,0.00225563039658
"307","KOG_04","353",191,"2012","12","3",0.0940994349555934,"2014",0.107247144054784,201,0.00661919147752369,0.00800922168780367
"308","KOG_04","354",214,"2012","12","3",0.119210102901548,"2014",0.130953519066344,222,0.00591220262089724,0.00715376517128566
"309","KOG_04","355",190,"2012","12","3",0.0822228880848207,NA,NA,NA,NA,NA
"310","KOG_04","356",249,"2012","12","3",0.241444540379848,"2014",0.288507768599282,269,0.023693901103577,0.0286696203353282
"311","KOG_04","357",305,"2012","12","3",0.219440599465849,"2014",0.244047127103167,319,0.0123881139139599,0.0149896178358915
"312","KOG_04","358",391,"2012","12","3",0.503573921976461,"2014",0.525905725094302,398,0.0112429077765678,0.013603918409647
"313","KOG_04","359",139,"2012","12","3",0.0223465212462641,"2014",0.0246247323943015,144,0.00114696147452919,0.00138782338418032
"314","KOG_04","360",101,"2012","12","3",0.0103433751786321,"2014",0.02404104332787,137,0.00689606741306461,0.00834424156980818
"315","KOG_04","361",111,"2012","12","3",0.0194336422599394,"2014",0.0236092909760632,120,0.00210222314673823,0.00254369000755325
"316","KOG_04","362",120,"2012","12","3",0.0150555565039675,"2014",0.016517442557088,124,0.000735984012950329,0.000890540655669899
"317","KOG_04","363",241,"2012","12","3",0.139056624286608,"2014",0.139056624286608,241,0,0
"318","KOG_04","364",136,"2012","12","3",0.02541453385728,"2014",0.02541453385728,136,0,0
"319","KOG_04","365",183,"2012","12","3",0.0575196883344,"2014",0.0583825032000941,184,0.000434382656521859,0.000525603014391449
"320","KOG_04","366",509,"2012","12","3",1.14691025916528,"2014",1.24931206421459,528,0.0515540121972374,0.0623803547586573
"321","KOG_04","367",188,"2012","12","3",0.0556620155911542,"2014",0.0635199816860643,198,0.00395607948226505,0.00478685617354071
"322","KOG_04","214",175,"2012","12","3",0.0471710932529494,"2014",0.0608914831244109,191,0.00690750662494271,0.00835808301618068
"323","KOG_04","215",268,"2012","12","3",0.17829074497448,"2014",0.199672180584367,280,0.0107644468932534,0.0130249807408366
"324","KOG_04","216",115,"2012","12","3",0.0233943657931574,"2014",0.0276243167712783,122,0.00212956152691607,0.00257676944756845
"325","KOG_04","217",319,"2012","12","3",0.308445753996634,"2014",0.32015295015367,324,0.00589396772043886,0.00713170094173101
"326","KOG_04","218",408,"2012","12","3",0.497752709999966,NA,NA,NA,NA,NA
"327","KOG_04","220",358,"2012","12","3",0.352086886911344,"2014",0.359344798648188,361,0.00365398315027279,0.00442131961183007
"328","KOG_04","368",532,"2012","12","3",0.765659550745993,"2014",0.8648008515704,559,0.0499125169667705,0.0603941455297923
"329","KOG_04","369",157,"2012","12","3",0.03386909845632,"2014",0.0345016339677184,158,0.000318448912635046,0.000385323184288405
"330","KOG_04","370",101,"2012","12","3",0.0088033270074223,"2014",0.00958687513294647,104,0.000394475952850099,0.00047731590294862
"331","KOG_04","371",143,"2012","12","3",0.0170602604748985,"2014",0.0199362562220639,150,0.00144791510029704,0.00175197727135942
"332","KOG_04","372",100,"2012","12","3",0.010496064339567,"2014",0.0123161953254266,106,0.000916341806674104,0.00110877358607567
"333","KOG_04","373",141,"2012","12","3",0.0227691906261981,"2014",0.0316131720487925,159,0.00445248719896132,0.0053875095107432
"334","KOG_04","374",101,"2012","12","3",0.00767596046392129,"2014",0.00767596046392129,101,0,0
"335","KOG_04","375",103,"2012","12","3",0.00860519107643927,"2014",0.01219165081404,116,0.00180559697134383,0.00218477233532604
"336","KOG_04","376",369,"2012","12","3",0.194809977658863,"2014",0.223424589740577,390,0.0144059771170008,0.017431232311571
"337","KOG_04","377",288,"2012","12","3",0.371314066552917,"2014",0.457409840076161,315,0.0433447687392885,0.0524471701745391
"338","KOG_04","379",161,"2012","12","3",0.0312515868646945,"2014",0.0397621886542298,176,0.00428464779749018,0.00518442383496312
"339","KOG_04","380",255,"2012","12","3",0.258591598234115,"2014",0.311893528545895,276,0.0268347649155857,0.0324700655478587
"340","KOG_04","381",340,"2012","12","3",0.317869233626492,"2014",0.33992591308385,350,0.0111043972440493,0.0134363206652996
"341","KOG_04","382",173,"2012","12","3",0.0192035553381682,"2014",0.0209902151515901,179,0.000899490802619344,0.00108838387116941
"342","KOG_04","383",143,"2012","12","3",0.0275750304361019,"2014",0.029661249035187,147,0.0010503031567808,0.00127086681970476
"343","KOG_04","384",303,"2012","12","3",0.340442410976293,"2014",0.382243507935324,318,0.0210446901931672,0.0254640751337323
"344","KOG_04","385",226,"2012","12","3",0.0784686497035838,"2014",0.0830015384867327,231,0.00228207504255081,0.00276131080148649
"345","KOG_04","293",417,"2012","12","3",0.750466748765456,"2014",0.754570409034275,418,0.00206598068706039,0.00249983663134307
"346","KOG_04","386",270,"2012","12","3",0.129580888092977,"2014",0.136870006240807,276,0.00366969396407957,0.00444032969653628
"347","KOG_04","387",164,"2012","12","3",0.0362111053601849,"2014",0.0404384102535643,171,0.00212822936011516,0.00257515752573934
"348","KOG_04","388",119,"2012","12","3",0.012789692433335,"2014",0.012789692433335,119,0,0
"349","KOG_04","389",579,"2012","12","3",1.74145931616682,"2014",1.85324824608914,595,0.0562799440298596,0.0680987322761301
"350","KOG_04","390",200,"2012","12","3",0.0332459724504671,"2014",0.033755697025974,201,0.000256619958703478,0.000310510150031209
"351","KOG_04","391",103,"2012","12","3",0.0127700467455725,"2014",0.014890155059241,109,0.00106736487515727,0.00129151149894029
"352","KOG_04","392",691,"2012","12","3",1.68877099169598,"2014",1.67171024964437,688,-0.00858920117080877,-0.0103929334166786
"353","KOG_04","394",137,"2012","12","3",0.0284772471339184,"2014",0.0336221474975518,146,0.00259019121755337,0.00313413137323958
"354","KOG_04","395",104,"2012","12","3",0.0130287907586304,"2014",0.0130287907586304,104,0,0
"355","KOG_04","396",250,"2012","12","3",0.114331619770803,"2014",0.121246316691456,256,0.0034811922428114,0.0042122426138018
"356","KOG_04","397",260,"2012","12","3",0.0695174017410456,"2014",0.0736701126767265,265,0.00209067516072214,0.00252971694447379
"357","KOG_04","398",105,"2012","12","3",0.01184344460145,"2014",0.01184344460145,105,0,0
"358","KOG_04","399",205,"2012","12","3",0.0648518152368059,"2014",0.0689843935232592,210,0.00208053941317997,0.00251745268994777
"359","KOG_04","400",196,"2012","12","3",0.0631801414510255,"2014",0.072519446713225,207,0.00470185713200392,0.00568924712972475
"360","KOG_04","501",101,"2012","12","3",0.0115773253104413,"2014",0.0172985121759235,117,0.00288032166331173,0.00348518921260719
"361","KOG_04","502",101,"2012","12","3",0.00922524154469233,"2014",0.0134631701696575,115,0.00213357785946522,0.00258162920995292
"362","KOG_04","503",190,"2012","12","3",0.0530616886632033,"2014",0.0598124012841643,199,0.00339863462986312,0.00411234790213437
"363","KOG_04","504",325,"2012","12","3",0.163611357486617,"2014",0.167511364826396,328,0.00196345197106094,0.00237577688498374
"364","KOG_04","505",172,"2012","12","3",0.0843833278757236,"2014",0.0972374517330385,182,0.00647138649368264,0.00783037765735599
"365","KOG_04","506",129,"2012","12","3",0.0284201662859896,"2014",0.0302621105717169,132,0.000927323674883426,0.00112206164660895
"366","KOG_04","507",158,"2012","12","3",0.0505181008282462,"2014",0.0598760027485579,169,0.00471121958746725,0.00570057570083538
"367","KOG_04","508",305,"2012","12","3",0.110214850971769,"2014",0.110214850971769,305,0,0
"368","KOG_04","509",170,"2012","12","3",0.0376484148518299,"2014",0.0406728982790979,175,0.00152267096683146,0.00184243186986607
"369","KOG_04","510",650,"2012","12","3",0.654384393361349,"2014",0.820340339503001,717,0.0835502349540733,0.101095784294429
"370","KOG_04","511",204,"2012","12","3",0.0688341284358433,"2014",0.0767567119188514,213,0.0039886109948937,0.00482621930382138
"371","KOG_04","513",471,"2012","12","3",0.373734343987872,"2014",0.385304612535874,477,0.00582503175175238,0.00704828841962038
"372","KOG_04","514",115,"2012","12","3",0.0125449713194021,"2014",0.0182359567916015,131,0.00286511682393491,0.00346679135696124
"373","KOG_04","515",260,"2012","12","3",0.112508247007109,"2014",0.124894157240422,271,0.00623566515194383,0.00754515483385204
"374","KOG_04","516",108,"2012","12","3",0.0108578481379726,"2014",0.0130381780989236,115,0.00109768335965119,0.00132819686517793
"375","KOG_04","517",160,"2012","12","3",0.03949961030562,"2014",0.0548453561857684,182,0.00772578930517812,0.00934820505926553
"376","KOG_04","518",120,"2012","12","3",0.0154689888672,"2014",0.0154689888672,120,0,0
"377","KOG_04","521",114,"2012","12","3",0.0163850423424477,"2014",0.0200808522300469,123,0.00186064911582584,0.00225138543014926
"378","KOG_04","522",112,"2012","12","3",0.0173937642637595,"2014",0.0236512771642676,126,0.00315033408094547,0.00381190423794402
"379","KOG_04","523",136,"2012","12","3",0.0260226228354166,"2014",0.0307604063777299,145,0.00238522895578532,0.00288612703650024
"380","KOG_04","524",114,"2012","12","3",0.0169637716163417,"2014",0.0177691223519194,116,0.000405452439290833,0.000490597451541908
"381","KOG_04","525",270,"2012","12","3",0.144006629183761,"2014",0.178428816816135,293,0.0173297910149194,0.0209690471280524
"382","KOG_04","526",172,"2012","12","3",0.0263616775088529,"2014",0.0347781748981583,189,0.00423727109944342,0.00512709803032653
"383","KOG_04","527",213,"2012","12","3",0.0537862745680747,"2014",0.0554272734813688,215,0.000826158073589484,0.000999651269043276
"384","KOG_04","528",143,"2012","12","3",0.0291679421324864,"2014",0.0409427002687219,163,0.00592798168238066,0.00717285783568059
"385","KOG_04","529",104,"2012","12","3",0.00969745806612439,"2014",0.0140237873487978,118,0.00217808301817353,0.00263548045198997
"386","KOG_04","530",119,"2012","12","3",0.0113511986461623,"2014",0.0113511986461623,119,0,0
"387","KOG_04","531",128,"2012","12","3",0.0190555171911623,"2014",0.0210422475424891,132,0.0010002159699783,0.00121026132367375
"388","KOG_04","532",175,"2012","12","3",0.0507407122879529,"2014",0.0531084642157133,178,0.00119204062570011,0.00144236915709713
"389","KOG_04","533",113,"2012","12","3",0.02018674666653,"2014",0.02018674666653,113,0,0
"390","KOG_04","534",158,"2012","12","3",0.0320618470360202,"2014",0.0320618470360202,158,0,0
"391","KOG_04","535",249,"2012","12","3",0.215938455630265,"2014",0.244138400545587,262,0.0141972136470245,0.0171786285128996
"392","KOG_04","536",251,"2012","12","3",0.137899228554263,"2014",0.137899228554263,251,0,0
"393","KOG_04","221",142,"2012","12","3",0.0583546547127702,"2014",0.0614835205292446,145,0.00157522210070779,0.00190601874185643
"394","KOG_04","222",130,"2012","12","3",0.0255202261380431,"2014",0.026643058472448,132,0.000565288002838305,0.000683998483434349
"395","KOG_04","223",111,"2012","12","3",0.0166089905285127,"2014",0.0179508663338505,114,0.000675565060618382,0.000817433723348242
"396","KOG_04","224",128,"2012","12","3",0.0334594463323024,"2014",0.0385277089032,135,0.00255160805293463,0.0030874457440509
"397","KOG_04","225",168,"2012","12","3",0.0565114783347753,"2014",0.0628770310634205,175,0.00320472654614548,0.00387771912083603
"398","KOG_04","226",211,"2012","12","3",0.0812749466733246,NA,NA,NA,NA,NA
"399","KOG_04","227",185,"2012","12","3",0.0400350047512557,"2014",0.0413126485232209,187,0.000643227554161763,0.000778305340535734
"400","KOG_04","228",151,"2012","12","3",0.0369166370366626,"2014",0.0455495880778276,163,0.00434624431727615,0.00525895562390414
"401","KOG_04","229",109,"2012","12","3",0.0139948512875448,"2014",0.0147923480274427,111,0.000401498358707224,0.000485813014035741
"402","KOG_04","230",120,"2012","12","3",0.0131171746015123,NA,NA,NA,NA,NA
"403","KOG_04","231",186,"2012","12","3",0.0473140080844789,"2014",0.0488849016521495,188,0.000790863658206582,0.000956945026429965
"404","KOG_04","232",197,"2012","12","3",0.0730068700804944,"2014",0.0864726227988437,210,0.00677930998923792,0.00820296508697788
"405","KOG_04","233",211,"2012","12","3",0.0891640381577954,"2014",0.0994798769724005,220,0.00519349126528393,0.00628412443099355
"406","KOG_04","236",182,"2012","12","3",0.0382256892728125,"2014",0.0417285476373461,187,0.00176350800421351,0.00213384468509834
"407","KOG_04","237",244,"2012","12","3",0.0812907410169852,"2014",0.084382609916704,247,0.001556596066755,0.00188348124077355
"408","KOG_04","238",108,"2012","12","3",0.0138649251155563,NA,NA,NA,NA,NA
"409","KOG_04","239",390,"2012","12","3",0.2130397069009,"2014",0.224089249162313,398,0.00556287300057358,0.00673107633069403
"410","KOG_04","241",121,"2012","12","3",0.0161033862419791,"2014",0.0210539331287743,132,0.00249234429473136,0.00301573659662495
"411","KOG_04","242",292,"2012","12","3",0.0918157817158938,"2014",0.0939330356157786,294,0.00106592782545923,0.00128977266880566
"412","KOG_04","244",483,"2012","12","3",0.343270155960292,"2014",0.369387120871227,497,0.0131485409551605,0.0159097345557442
"413","KOG_04","246",248,"2012","12","3",0.071842858652504,"2014",0.0756518379364445,252,0.00191762405329419,0.00232032510448597
"414","KOG_04","248",132,"2012","12","3",0.035290020402229,"2014",0.0559558944693123,158,0.0104041986682557,0.0125890803885894
"415","KOG_04","251",530,"2012","12","3",0.626798619085888,"2014",0.632433578434022,532,0.002836910568371,0.00343266178772891
"416","KOG_04","252",160,"2012","12","3",0.0560105006417091,"2014",0.0606184424322329,165,0.00231986034971194,0.00280703102315145
"417","KOG_04","253",168,"2012","12","3",0.0360923299831316,"2014",0.0347930745420056,166,-0.000654107911739298,-0.000791470573204551
"418","KOG_04","254",361,"2012","12","3",0.264259519169949,"2014",0.273945544702465,366,0.004876412854301,0.00590045955370421
"419","KOG_04","255",427,"2012","12","3",0.499452017581012,"2014",0.511035592529523,431,0.00583173083614685,0.00705639431173769
"420","KOG_04","256",536,"2012","12","3",1.08071034589269,"2014",1.17647657396809,556,0.0482133424103715,0.0583381443165495
"421","KOG_04","257",134,"2012","12","3",0.0186633501039019,"2014",0.0247806781353535,147,0.00307975825031705,0.00372650748288363
"422","KOG_04","258",447,"2012","12","3",0.51309482068792,"2014",0.53332610903854,454,0.010185407238588,0.0123243427586915
"423","KOG_04","260",272,"2012","12","3",0.181587887174709,"2014",0.190067235820866,277,0.00426891345634094,0.00516538528217253
"424","KOG_04","261",129,"2012","12","3",0.0235282285533812,"2014",0.0256364078502902,133,0.00106135923223693,0.00128424467100669
"425","KOG_04","262",150,"2012","12","3",0.035570663325,"2014",0.0362222208302604,151,0.000328025502648339,0.000396910858204491
"426","KOG_04","263",100,"2012","12","3",0.00846714732810263,"2014",0.00980598404360635,105,0.000674035036081183,0.000815582393658232
"427","KOG_04","264",141,"2012","12","3",0.0114975064381063,"2014",0.0126740395393384,145,0.000592323561309968,0.000716711509185062
"428","KOG_04","266",157,"2012","12","3",0.049291291348826,"2014",0.0561289920936695,165,0.00344242865085226,0.00416533866753123
"429","KOG_04","267",469,"2012","12","3",0.220254789659457,"2014",0.221627901379631,470,0.000691290728087481,0.000836461780985852
"430","KOG_04","268",180,"2012","12","3",0.0376348875311974,"2014",0.0425527325420764,187,0.00247588059168393,0.00299581551593756
"431","KOG_04","269",480,"2012","12","3",1.17082505896269,"2014",1.2103651202523,487,0.0199063756837322,0.024086714577316
"432","KOG_04","270",325,"2012","12","3",0.353934430698492,"2014",0.395694920928383,341,0.021024246805393,0.0254393386345256
"433","KOG_04","271",344,"2012","12","3",0.514712984130355,"2014",0.557757123380901,356,0.0216704976916544,0.0262213022069019
"434","KOG_04","272",507,"2012","12","3",0.811075352107711,"2014",0.861827886797495,520,0.0255512760852016,0.030917044063094
"435","KOG_04","201",267,"2012","12","3",0.135996842074229,"2015",0.150813512054042,278,0.00532816211096737,0.00644707615427052
"436","KOG_04","202",353,"2012","12","3",0.220058398584746,"2015",0.246997844540266,369,0.00968758401356126,0.0117219766564091
"437","KOG_04","203",118,"2012","12","3",0.0091697395288431,"2015",0.0109113892621978,125,0.000626307539580761,0.000757832122892721
"438","KOG_04","204",341,"2012","12","3",0.200061618810786,"2015",0.243673474138911,369,0.0156830809800649,0.0189765279858785
"439","KOG_04","205",153,"2012","12","3",0.0375339844423227,"2015",0.0458795264833927,165,0.00300110625122221,0.00363133856397888
"440","KOG_04","206",470,"2012","12","3",0.509846296930886,"2015",0.52096050105696,474,0.00399673350346492,0.00483604753919255
"441","KOG_04","207",218,"2012","12","3",0.0742929429424521,"2015",0.0659648936477291,209,-0.00299481575623044,-0.00362372706503883
"442","KOG_04","208",159,"2012","12","3",0.0367088875685591,"2015",0.0401031764398721,164,0.00122060634288596,0.00147693367489201
"443","KOG_04","209",117,"2012","12","3",0.006858140869476,"2015",0.0073886547982611,119,0.000190775944834051,0.000230838893249202
"444","KOG_04","210",466,"2012","12","3",0.401511242836279,NA,NA,NA,NA,NA
"445","KOG_04","211",452,"2012","12","3",0.343698940233952,"2015",0.360414067352402,461,0.0060108585204278,0.00727313880971764
"446","KOG_04","212",208,"2012","12","3",0.0553739867528734,"2015",0.0605034962875383,215,0.00184460195088933,0.00223196836057608
"447","KOG_04","213",247,"2012","12","3",0.0755109310549747,"2015",0.0792163043944956,251,0.00133247415657647,0.00161229372945753
"448","KOG_04","273",329,"2012","12","3",0.235895455170631,"2015",0.253466464554649,339,0.0063186388425287,0.00764555299945973
"449","KOG_04","274",231,"2012","12","3",0.114889617813458,NA,NA,NA,NA,NA
"450","KOG_04","275",322,"2012","12","3",0.179795351614917,"2015",0.185195579033066,326,0.00194195370209319,0.00234976397953276
"451","KOG_04","277",670,"2012","12","3",2.27194255240467,"2015",2.3188693395966,676,0.0168751500739457,0.0204189315894743
"452","KOG_04","278",513,"2012","12","3",0.718035340447169,"2015",0.752529425461453,523,0.0124042768770578,0.01500917502124
"453","KOG_04","279",107,"2012","12","3",0.0136309273045837,"2015",0.0156564282378819,112,0.000728382109018576,0.000881342351912477
"454","KOG_04","280",408,"2012","12","3",0.263102244342891,"2015",0.277456197024474,417,0.0051617662352493,0.00624573714465166
"455","KOG_04","281",248,"2012","12","3",0.158144256666204,"2015",0.169478241125284,255,0.00407576781040805,0.00493167905059375
"456","KOG_04","282",364,"2012","12","3",0.404294713964,"2015",0.423261721590521,371,0.00682064806273909,0.0082529841559143
"457","KOG_04","283",685,"2012","12","3",0.757342847307692,"2015",0.870827921228392,728,0.0408099034296112,0.0493799831498296
"458","KOG_04","284",153,"2012","12","3",0.0461071327835686,"2015",0.0623839621438099,171,0.00585324405565327,0.00708242530734046
"459","KOG_04","285",644,"2012","12","3",1.9907980449357,"2015",2.09200879434824,658,0.0363959837788956,0.0440391403724637
"460","KOG_04","302",110,"2012","12","3",0.0128871728546172,"2015",0.0209027290707718,131,0.00288244139792753,0.00348775409149231
"461","KOG_04","286",745,"2012","12","3",2.2822855176985,"2015",2.57619591794496,786,0.105691917330007,0.127887219969309
"462","KOG_04","287",148,"2012","12","3",0.03009731561472,"2015",0.0319063562319929,151,0.000650541699807483,0.000787155456767054
